site,p_mm_wy,p_mm_jja,p_mm_son,p_mm_djf,p_mm_mam,pet_mm_wy,pet_mm_jja,pet_mm_son,pet_mm_djf,pet_mm_mam,T_max_c_wy,T_max_c_jja,T_max_c_son,T_max_c_djf,T_max_c_mam,T_min_c_wy,T_min_c_jja,T_min_c_son,T_min_c_djf,T_min_c_mam,pcumdist10days,pcumdist50days,pcumdist90days,drainagearea,wyearsdata,jjaflow,sonflow,djfflow,mamflow,jjanoflow,sonnoflow,djfnoflow,mamnoflow,jjacount,soncount,djfcount,mamcount,totaldataperwyear,totalflowperwyear,totalnoflowperwyear,annualfractionnoflow,jjafractionnoflow,sonfractionnoflow,djffractionnoflow,mamfractionnoflow,peakflow,peakflowmmd,peakdatewy,lowflow,lowflowmmd,lowdatewy,zeroflowfirst,zeroflowcentroiddate,zeroflowfirstjja,zeroflowcentroiddatejja,zeroflowfirstson,zeroflowcentroiddateson,zeroflowfirstdjf,zeroflowcentroiddatedjf,zeroflowfirstmam,zeroflowcentroiddatemam,area_norm_yield_mm,cumdist10days,cumdist50days,cumdist90days,totalflowperiods,meanlengthflow,maxlengthflow,minlengthflow,medianlengthflow,totalnoflowperiods,meanlengthnoflow,maxlengthnoflow,minlengthnoflow,medianlengthnoflow,cvlengthflow,cvlengthnoflow,station_nm,dec_lat_va,dec_long_va,DRAIN_SQKM,STATE,CLASS,SNOW_PCT_PRECIP,GEOL_REEDBUSH_DOM,GEOL_REEDBUSH_SITE,GEOL_HUNT_DOM_DESC,FRESHW_WITHDRAWAL,PCT_IRRIG_AG,POWER_NUM_PTS,POWER_SUM_MW,DEVNLCD06,FORESTNLCD06,PLANTNLCD06,WATERNLCD06,SNOWICENLCD06,IMPNLCD06,ELEV_MEAN_M_BASIN,SLOPE_PCT,AWCAVE,PERMAVE,CLAYAVE,SILTAVE,SANDAVE,ECO3_SITE,ECO3
11143250,NA,NA,NA,NA,NA,2.79225197,NA,1.17426403,0.60290385,NA,0.0337659,0.03651471,0.04503838,NA,NA,0.02104455,0.03388225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CARMEL R NR CARMEL CA,36.5391278,-121.8805084,637.8,CA,Non-ref,2.6,granitic,granitic,Floodplain and alluvium gravel terraces,126.1,0.09,0,0,3.92,51.46,0.11,0.04,0,0.38,609.15,28.65832,0.1,3.51,19.69,33.64,46.67,6,Southern and Central California Chaparral and Oak Woodlands
11147500,NA,NA,NA,NA,NA,NA,NA,1.06010975,NA,NA,0.04266381,0.04911086,0.04885982,NA,NA,NA,0.03312461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,NA,SALINAS R A PASO ROBLES CA,35.6285813,-120.6843373,1007.3,CA,Non-ref,1.3,sedimentary,sedimentary,Clayey and loamy colluvium; on poorly consolidated rocks on lee sides of Pacific Coast Ranges,33.3,7.72,0,0,9.38,25.8,6.05,0.23,0,1.22,461.9936,14.47023,0.14,1.7,24.56,40.41,35.03,6,Southern and Central California Chaparral and Oak Woodlands
11148900,NA,NA,NA,NA,NA,4.07114452,1.07547967,1.15860779,0.55257156,NA,0.04413777,0.0533378,0.05372006,NA,NA,0.01798817,0.03480872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NACIMIENTO R BL SAPAQUE C NR BRYSON CA,35.78857918,-121.0938048,403.5,CA,Ref,1.5,sedimentary,sedimentary,Clayey and loamy colluvium; on poorly consolidated rocks on lee sides of Pacific Coast Ranges,124.6,0,0,0,3.49,33.66,0.03,0.05,0,0.07,551.7968,21.28158,0.12,2.86,22.94,36.87,40.19,6,Southern and Central California Chaparral and Oak Woodlands
11149400,NA,NA,NA,NA,NA,3.461346792,NA,1.09630217,NA,NA,0.041074571,0.048753789,0.04935618,NA,NA,NA,0.033823354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-17.97916667,-0.05142516,NA,0.822222222,0.002351772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NACIMIENTO R BL NACIMIENTO DAM NR BRADLEY CA,35.76135678,-120.855458,851.4,CA,Non-ref,1.1,sedimentary,sedimentary,Clayey and loamy colluvium; on poorly consolidated rocks on lee sides of Pacific Coast Ranges,79.4,0,1,4.2,3.35,38.18,0.04,1.86,0,0.13,481.0665,19.5089,0.13,2.17,25.39,39.93,34.68,6,Southern and Central California Chaparral and Oak Woodlands
11149900,NA,NA,NA,NA,NA,4.06622027,1.08206308,1.25572203,0.53907536,NA,0.04149621,0.0553772,0.05580822,NA,NA,NA,0.03525044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SAN ANTONIO R NR LOCKWOOD CA,35.89663404,-121.0882491,556.4,CA,Non-ref,1.5,sedimentary,sedimentary,Clayey and loamy colluvium; on poorly consolidated rocks on lee sides of Pacific Coast Ranges,126.1,2.23,0,0,4.67,24.18,2.27,0.01,0,0.2,533.4074,19.50547,0.11,2.31,24.37,37.78,37.85,6,Southern and Central California Chaparral and Oak Woodlands
11151300,NA,NA,NA,NA,NA,4.009374,1.215802,1.355376,NA,NA,0.04296402,0.05797881,0.05899294,NA,NA,0.02237507,0.04099047,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,-0.1,0,0,0,0,NA,0,NA,NA,NA,-0.004545455,-1.84E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.07142857,-0.1,-0.05882353,-0.07142857,0,NA,NA,NA,NA,NA,NA,SAN LORENZO C BL BITTERWATER C NR KING CITY CA,36.26802087,-121.066303,608.2,CA,Ref,2.8,sedimentary,granitic,Clayey and loamy colluvium; on poorly consolidated rocks on lee sides of Pacific Coast Ranges,85.3,5.9,0,0,3.69,6.79,6.21,0.01,0,0.1,628.8245,20.02576,0.15,0.86,31.85,44.93,23.22,6,Southern and Central California Chaparral and Oak Woodlands
11151700,NA,NA,NA,NA,NA,3.75183001,1.03028669,1.23147366,NA,NA,0.04335645,0.05602467,0.05695841,NA,NA,NA,0.03587755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SALINAS R A SOLEDAD CA,36.411076,-121.3193738,10324.5,CA,Non-ref,1.4,sedimentary,quarternary,Clayey and loamy colluvium; on poorly consolidated rocks on lee sides of Pacific Coast Ranges,75.6,13.4,6,268,5.34,10.45,6.11,0.41,0,0.4,487.333,13.65598,0.14,1.48,26.61,42.9,30.5,6,Southern and Central California Chaparral and Oak Woodlands
11152000,NA,NA,NA,NA,NA,4.02072887,0.96721087,1.12722423,0.675319,NA,0.03958782,0.05437634,0.05468181,NA,NA,0.02476062,0.04205426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ARROYO SECO NR SOLEDAD CA,36.28052076,-121.3227063,625.1,CA,Non-ref,2.9,sedimentary,quarternary,Clayey and loamy colluvium; on poorly consolidated rocks on lee sides of Pacific Coast Ranges,126.1,0.51,0,0,1.59,46.47,0.51,0.01,0,0.05,759.0892,34.68161,0.1,3.14,20.17,34.81,45.02,6,Southern and Central California Chaparral and Oak Woodlands
11152300,NA,NA,NA,NA,NA,3.68443457,1.0157661,1.25932928,NA,NA,0.04270864,0.05402375,0.05553606,NA,NA,NA,0.03568423,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.5,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01648352,NA,NA,NA,NA,NA,0,0,NA,0,-2.46504884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,SALINAS R NR CHUALAR CA,36.55357267,-121.5493856,11555.7,CA,Non-ref,1.4,sedimentary,quarternary,Clayey and loamy colluvium; on poorly consolidated rocks on lee sides of Pacific Coast Ranges,80.9,43.05,6,268,5.25,12.45,7.39,0.37,0,0.43,490.7961,14.87959,0.14,1.62,25.97,42.11,31.92,6,Southern and Central California Chaparral and Oak Woodlands
11152500,NA,NA,NA,NA,NA,3.74301773,1.00039351,1.2571089,NA,NA,0.04296527,0.05384668,0.05450423,NA,NA,NA,0.03522394,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.26923077,NA,NA,NA,1.26923077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01394759,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SALINAS R NR SPRECKELS CA,36.631071,-121.672446,11842.7,CA,Non-ref,1.4,sedimentary,quarternary,Clayey and loamy colluvium; on poorly consolidated rocks on lee sides of Pacific Coast Ranges,82,36.07,6,268,5.32,12.61,8.01,0.36,0,0.47,485.3488,14.87403,0.13,1.64,25.83,41.94,32.23,6,Southern and Central California Chaparral and Oak Woodlands
11152600,NA,NA,NA,NA,NA,2.88152453,0.79511297,0.88744635,NA,NA,0.02899366,NA,NA,NA,NA,NA,0.02413739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GABILAN C NR SALINAS CA,36.75579196,-121.6105005,94.8,CA,Non-ref,0.4,granitic,granitic,Clayey and loamy colluvium; on poorly consolidated rocks on lee sides of Pacific Coast Ranges,113.9,3.17,0,0,5.82,32.98,2.23,0,0,0.33,363.5747,22.37472,0.11,3.66,19.88,34.75,45.36,6,Southern and Central California Chaparral and Oak Woodlands
11156500,NA,NA,NA,NA,NA,3.76634484,1.13500911,1.20702026,NA,NA,0.03985073,0.05876286,0.0561256,NA,NA,0.02494041,0.0470005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SAN BENITO R NR WILLOW CREEK SCHOOL CA,36.60940609,-121.2029797,644.3,CA,Non-ref,2.3,sedimentary,sedimentary,Clayey and loamy colluvium; on poorly consolidated rocks on lee sides of Pacific Coast Ranges,36.9,0,0,0,2.07,17.54,0.06,0.27,0,0.13,830.8684,22.34706,0.15,0.83,31.99,42.9,25.11,6,Southern and Central California Chaparral and Oak Woodlands
11158600,NA,NA,NA,NA,NA,3.14332596,1.08702532,1.12027519,NA,NA,0.03669801,0.05090162,0.05392505,NA,NA,0.02178064,0.04108811,NA,NA,NA,NA,NA,NA,NA,NA,-1.0625,-1.41176471,NA,NA,1.0625,1.41176471,NA,NA,NA,NA,NA,NA,NA,-6.09090909,6.07692308,0.0166491,0.01154891,0.0155139,NA,NA,NA,NA,NA,NA,NA,NA,-0.35714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.06666667,NA,-0.99509804,-3.22222222,0,-0.6,NA,NA,3.025,NA,NA,NA,NA,SAN BENITO R A HWY 156 NR HOLLISTER CA,36.85189909,-121.4299368,1568.1,CA,Non-ref,1.9,sedimentary,sedimentary,Clayey and loamy colluvium; on poorly consolidated rocks on lee sides of Pacific Coast Ranges,36.8,4.36,0,0,3.46,15.52,1.84,0.15,0,0.34,669.6839,20.38515,0.14,1.18,29.88,41.38,28.74,6,Southern and Central California Chaparral and Oak Woodlands
11159200,NA,NA,NA,NA,NA,2.2541544,NA,0.8562139,NA,NA,NA,NA,NA,NA,NA,NA,0.0259137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CORRALITOS C A FREEDOM CA,36.9393968,-121.7705065,71,CA,Non-ref,0.1,sedimentary,quarternary,Clayey and loamy colluvium; on poorly consolidated rocks on lee sides of Pacific Coast Ranges,69.5,6.88,0,0,20.86,59.5,6.26,0.1,0,3.16,305.1939,20.98322,0.12,2.59,21.18,36.59,42.23,6,Southern and Central California Chaparral and Oak Woodlands
11160000,NA,NA,NA,NA,NA,2.8743269,0.75717096,0.99745316,NA,NA,NA,NA,NA,NA,NA,NA,0.02702116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SOQUEL C A SOQUEL CA,36.9913389,-121.9557933,104.4,CA,Non-ref,0.6,sedimentary,sedimentary,Clayey and loamy colluvium; on poorly consolidated rocks on lee sides of Pacific Coast Ranges,70.2,0,0,0,13.16,78.92,0.07,0,0,0.97,365.7696,24.79517,0.12,2.88,19.27,36.81,43.92,6,Southern and Central California Chaparral and Oak Woodlands
11162570,NA,NA,NA,NA,NA,3.6422448,0.8578855,1.0193124,NA,NA,NA,NA,NA,NA,NA,NA,0.0250706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SAN GREGORIO C A SAN GREGORIO CA,37.3257762,-122.3866404,132,CA,Ref,0.4,sedimentary,sedimentary,Clayey and loamy colluvium; on poorly consolidated rocks on lee sides of Pacific Coast Ranges,74,0.43,0,0,6.83,65.42,0.76,0.02,0,0.26,318.0385,22.32831,0.13,1.6,26.47,40.11,33.42,1,Coast Range
11162630,NA,NA,NA,NA,NA,2.570270159,NA,0.657985843,0.611085828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.125,NA,NA,0,-0.125,NA,NA,NA,NA,NA,NA,NA,0.923076923,-0.838709677,-0.002297835,0,-0.001373626,NA,NA,NA,NA,NA,0.01625,0.000564269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25,0,3.181818182,1.142857143,1,2.1875,-0.076923077,NA,NA,NA,NA,NA,NA,PILARCITOS C A HALF MOON BAY CA,37.46660747,-122.434142,69.8,CA,Non-ref,0,sedimentary,sedimentary,Clayey and loamy colluvium; on poorly consolidated rocks on lee sides of Pacific Coast Ranges,74,0.6,0,0,6.82,67.78,1.14,0.42,0,1.44,237.8258,25.01032,0.13,1.25,24.99,38.34,36.66,1,Coast Range
11164500,NA,NA,NA,NA,NA,3.48935391,NA,1.05166612,0.66517117,NA,NA,NA,NA,NA,NA,NA,0.02434763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SAN FRANCISQUITO C A STANFORD UNIVERSITY CA,37.42327257,-122.1894095,97.7,CA,Non-ref,0.3,sedimentary,quarternary,Clayey and loamy colluvium; on poorly consolidated rocks on lee sides of Pacific Coast Ranges,83.8,0.13,0,0,32.06,53.44,0.32,0.12,0,3.53,291.1925,16.81743,0.14,1.28,27.82,41.69,30.49,6,Southern and Central California Chaparral and Oak Woodlands
11166000,NA,NA,NA,NA,NA,3.06122416,NA,0.91748937,0.66146409,NA,NA,NA,NA,NA,NA,NA,0.01991815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.76923077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MATADERO C A PALO ALTO CA,37.4216062,-122.1355193,16.5,CA,Non-ref,0.3,quarternary,quarternary,Clayey and loamy colluvium; on poorly consolidated rocks on lee sides of Pacific Coast Ranges,140,0,0,0,60.77,11.07,0,0,0,13.54,118.5532,9.455757,0.15,0.75,31.39,42.74,25.87,6,Southern and Central California Chaparral and Oak Woodlands
11176400,NA,NA,NA,NA,NA,4.185896752,1.07436758,1.228781179,NA,NA,0.031105625,0.051749815,NA,NA,NA,NA,0.039878298,NA,NA,NA,NA,NA,NA,NA,NA,-0.8,-0.580645161,NA,NA,0.8,0.580645161,NA,NA,NA,NA,NA,NA,NA,-3.333333333,3.428571429,0.009328471,0.008695652,0.006380716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.127308299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.333333333,NA,NA,NA,1.070512821,NA,NA,1.37037037,NA,NA,ARROYO VALLE BL LANG CYN NR LIVERMORE CA,37.56132196,-121.6838389,338.6,CA,Ref,4,sedimentary,sedimentary,Clayey and loamy colluvium; on poorly consolidated rocks on lee sides of Pacific Coast Ranges,151,0,0,0,1.31,27.27,0.02,0.01,0,0.04,753.759,23.41675,0.14,2.16,22.41,45.93,31.66,6,Southern and Central California Chaparral and Oak Woodlands
11176500,NA,NA,NA,NA,NA,4.04313908,1.03978611,1.19089615,NA,NA,0.03100482,0.05067481,NA,NA,NA,NA,0.03914298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.05,2.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ARROYO VALLE NR LIVERMORE CA,37.62326509,-121.7588418,381.6,CA,Non-ref,3.8,sedimentary,sedimentary,Clayey and loamy colluvium; on poorly consolidated rocks on lee sides of Pacific Coast Ranges,151.8,0.03,0,0,1.29,28.03,0.16,0.67,0,0.05,712.9117,23.16895,0.14,2.09,23.03,45.64,31.33,6,Southern and Central California Chaparral and Oak Woodlands
11180500,NA,NA,NA,NA,NA,NA,NA,0.70353427,NA,NA,0.03163721,NA,NA,0.02455277,NA,0.01921915,0.02295714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18518519,NA,-3.70588235,0,NA,0.2,-0.35487179,NA,0,NA,NA,0.01845341,DRY C A UNION CITY CA,37.6060452,-122.0238504,24.3,CA,Ref,0.6,sedimentary,sedimentary,Floodplain and alluvium gravel terraces,167.1,0,0,0,2.42,38.91,0.1,0,0,0.56,282.7216,19.37798,0.14,1.27,28.24,45.94,25.82,6,Southern and Central California Chaparral and Oak Woodlands
11180700,NA,NA,NA,NA,NA,3.280295356,0.953404442,0.986060314,NA,NA,0.032852974,0.041341658,NA,NA,NA,NA,0.031912105,NA,NA,NA,NA,NA,NA,NA,NA,2,1.833333333,0.142857143,0,-2,-1.833333333,-0.047619048,0,NA,NA,NA,NA,NA,4.909090909,-4.941176471,-0.01353747,-0.02173913,-0.02014652,-0.000555556,0,NA,NA,NA,0.002142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.222222222,9.770562771,7.233333333,3,4.071428571,-0.285714286,NA,NA,NA,NA,NA,NA,ALAMEDA C FLOOD CHANNEL A UNION CITY CA,37.58576818,-122.0482955,1694.8,CA,Non-ref,2.5,sedimentary,quarternary,Clayey and loamy colluvium; on poorly consolidated rocks on lee sides of Pacific Coast Ranges,181.4,0,0,0,14.97,24.67,1.16,0.83,0,5.63,497.5439,18.7997,0.14,1.63,28.61,44.58,26.81,6,Southern and Central California Chaparral and Oak Woodlands
11180825,NA,NA,NA,NA,NA,NA,NA,0.74824529,NA,NA,0.03093754,NA,NA,0.02856214,NA,0.01838088,0.02339012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,SAN LORENZO C AB DON CASTRO RES NR CASTRO V CA,37.69520825,-122.044962,46.5,CA,Non-ref,1,sedimentary,sedimentary,Clayey and loamy colluvium; on poorly consolidated rocks on lee sides of Pacific Coast Ranges,169.6,0,0,0,10.74,45.89,0.03,0,0,2.45,280.4358,21.42492,0.14,1.27,28.24,45.94,25.82,6,Southern and Central California Chaparral and Oak Woodlands
11180960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0289198,NA,NA,0.03033936,NA,0.01889245,0.02317994,0.02018559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CULL C AB CULL C RES NR CASTRO VALLEY CA,37.71770737,-122.0544067,15.1,CA,Ref,0.8,sedimentary,sedimentary,Clayey and loamy colluvium; on poorly consolidated rocks on lee sides of Pacific Coast Ranges,172.4,0,0,0,8.19,52.01,0,0,0,0.63,258.0714,23.27081,0.14,1.27,28.24,45.94,25.82,6,Southern and Central California Chaparral and Oak Woodlands
11182500,NA,NA,NA,NA,NA,NA,NA,0.73749122,NA,NA,0.02966557,0.02909689,NA,0.03098809,NA,0.01934332,0.02261128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SAN RAMON C A SAN RAMON CA,37.772983,-121.9946825,15.7,CA,Non-ref,1,sedimentary,sedimentary,Clayey and loamy colluvium; on poorly consolidated rocks on lee sides of Pacific Coast Ranges,393.3,0,0,0,8.74,41.19,0,0,0,1.58,347.788,21.63312,0.14,1.16,30.85,44.76,24.38,6,Southern and Central California Chaparral and Oak Woodlands
11200800,NA,NA,NA,NA,NA,2.355833003,1.251517461,0.600178088,NA,NA,0.043742458,0.063554002,0.062059558,NA,NA,0.025138283,0.047716558,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-1.476190476,1.428571429,0.003913894,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,DEER C NR FOUNTAIN SPRINGS CA,35.94161745,-118.8228702,214.7,CA,Non-ref,18.4,granitic,granitic,Bouldery and sandy colluvium on granitic rocks,265.6,0,0,0,0.04,54.63,0,0,0,0.06,1214.887,30.80229,0.12,2.77,17.27,29.31,53.42,6,Southern and Central California Chaparral and Oak Woodlands
11208000,NA,NA,NA,NA,NA,2.06985875,1.00198641,0.74925972,NA,NA,0.0401657,0.06454187,0.06651142,NA,NA,0.02917254,0.05055826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15.57857143,-0.28521115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.06804838,-2.5,-0.83333333,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MARBLE F KAWEAH R (R ONLY) A POTWISHA CAMP CA,36.5218899,-118.7992652,134.2,CA,Non-ref,67.4,granitic,granitic,Bouldery and sandy colluvium on granitic rocks,265.6,0,0,0,1.52,60.18,0,0.17,0,0.12,2388.822,30.60243,0.08,6.86,9.87,26.47,63.66,5,Sierra Nevada
