site,p_mm_wy,p_mm_jja,p_mm_son,p_mm_djf,p_mm_mam,pet_mm_wy,pet_mm_jja,pet_mm_son,pet_mm_djf,pet_mm_mam,T_max_c_wy,T_max_c_jja,T_max_c_son,T_max_c_djf,T_max_c_mam,T_min_c_wy,T_min_c_jja,T_min_c_son,T_min_c_djf,T_min_c_mam,pcumdist10days,pcumdist50days,pcumdist90days,drainagearea,wyearsdata,jjaflow,sonflow,djfflow,mamflow,jjanoflow,sonnoflow,djfnoflow,mamnoflow,jjacount,soncount,djfcount,mamcount,totaldataperwyear,totalflowperwyear,totalnoflowperwyear,annualfractionnoflow,jjafractionnoflow,sonfractionnoflow,djffractionnoflow,mamfractionnoflow,peakflow,peakflowmmd,peakdatewy,lowflow,lowflowmmd,lowdatewy,zeroflowfirst,zeroflowcentroiddate,zeroflowfirstjja,zeroflowcentroiddatejja,zeroflowfirstson,zeroflowcentroiddateson,zeroflowfirstdjf,zeroflowcentroiddatedjf,zeroflowfirstmam,zeroflowcentroiddatemam,area_norm_yield_mm,cumdist10days,cumdist50days,cumdist90days,totalflowperiods,meanlengthflow,maxlengthflow,minlengthflow,medianlengthflow,totalnoflowperiods,meanlengthnoflow,maxlengthnoflow,minlengthnoflow,medianlengthnoflow,cvlengthflow,cvlengthnoflow,agency_cd,station_nm,dec_lat_va,dec_long_va,DRAIN_SQKM,STATE,CLASS,SNOW_PCT_PRECIP,GEOL_REEDBUSH_DOM,GEOL_REEDBUSH_SITE,GEOL_HUNT_DOM_DESC,FRESHW_WITHDRAWAL,PCT_IRRIG_AG,POWER_NUM_PTS,POWER_SUM_MW,DEVNLCD06,FORESTNLCD06,PLANTNLCD06,WATERNLCD06,SNOWICENLCD06,IMPNLCD06,ELEV_MEAN_M_BASIN,SLOPE_PCT,AWCAVE,PERMAVE,CLAYAVE,SILTAVE,SANDAVE,ECO3_SITE,ECO3,TOPWET
9480000,470.47,240.8811429,94.11771429,91.20685714,41.40485714,1815.21298,602.9948533,384.0955308,256.7149044,567.1939592,23.87167556,31.38225018,24.41731064,15.67102692,23.7386297,6.031577921,14.72206669,6.848783744,-1.48661874,3.782311675,68,269.4285714,334.0571429,213.71178,34,77.625,88.46875,90.25,91.90625,14.375,2.53125,0,0.09375,92,91,90.25,92,365.25,348.25,17,0.046552652,0.15625,0.027815934,0,0.001019022,272.863125,3.123741043,277.78125,0.095,0.001087561,248.84375,234.5,275.0963215,20.05555556,34.92774448,11.25,21.07327586,NA,NA,87,87.25,14.80423264,82.75,217.4375,313.28125,2.09375,231.6067708,305.75,182,216.609375,1.21875,14.28888889,#NAME?,Inf,11.36111111,1.097772426,1.021438812,USGS,"SANTA CRUZ RIVER NEAR LOCHIEL, AZ",31.35537817,-110.5895264,213.4,AZ,Ref,2.9,sedimentary,sedimentary,Fan gravels,9.8,0.06,0,0,0,11.94,0.99,0.01,0,0.05,1550.728,6.148032,0.14,1.14,29.62,31.91,38.47,79,Madrean Archipelago,11.70351
9484000,742.8031429,252.832,167.7648571,222.992,97.27942857,1593.472994,578.656129,334.3843668,198.5179329,477.9156776,20.59198167,29.02121006,21.02651601,11.91967163,20.10188806,8.299040733,16.00182513,9.670767735,0.841387206,6.457726434,49.82857143,197.3714286,330.7714286,92.29645,30,38.85714286,55.85714286,75.17857143,74.60714286,53.14285714,34.39285714,15.07142857,17.39285714,92,90.25,90.25,92,364.5,244.5,120,0.32985016,0.577639752,0.38288854,0.166841095,0.189052795,695.4607143,18.43513159,214.9642857,0,0,145.9285714,67.53571429,201.9177636,4.857142857,32.15905877,28.95454545,54.47912488,1.923076923,19.46481178,56.38888889,76.37856546,161.0694892,101.3571429,196.6785714,294.6785714,4.142857143,75.30147174,170.3571429,16.71428571,55.07142857,3.678571429,39.28418367,74.32142857,16.46428571,33.35714286,1.122776327,0.991605495,USGS,"SABINO CREEK NEAR TUCSON, AZ",32.3147222,-110.8109167,103.7,AZ,Ref,3.1,granitic,granitic,Bedrock,17.4,0,0,0,0.67,47.69,0,0.01,0,0.06,1878.761,35.62543,0.1,1.65,18.36,43.38,38.26,81,Sonoran Basin and Range,9.142827
9485000,518.902,220.65,108.4334286,130.8114286,56.38257143,1689.058597,607.9356619,354.1393029,212.7412136,510.1283454,23.39754724,31.63040161,23.77302555,14.5120708,23.36729289,10.1388897,17.99307533,11.68618716,2.206168259,8.433257651,58.31428571,236.7428571,332.3428571,116.47552,30,22.14285714,28.35714286,46.10714286,54.71428571,69.03571429,60.53571429,44.17857143,37.28571429,91.17857143,88.89285714,90.28571429,92,362.3571429,151.3214286,211.0357143,0.583101464,0.755019282,0.68819003,0.489311879,0.405279503,301.6003571,6.335134361,227.5714286,0,0,227.8928571,32.14285714,189.671277,3.642857143,38.77180453,10.68,47.80077516,4.545454545,33.80309731,45.91304348,69.68792159,45.9810046,166.25,208.7857143,263.1071429,4.642857143,43.60966117,117.1785714,6.142857143,27.26785714,5.035714286,57.67278912,137.75,19.60714286,45.33928571,1.399016418,1.240193698,USGS,"RINCON CREEK NEAR TUCSON, AZ.",32.12952258,-110.625914,115.5,AZ,Non-ref,0.7,granitic,granitic,Bedrock,17.4,0,0,0,0.67,33,0,0.02,0,0.06,1558.014,23.3213,0.11,2.1,17.24,40.59,42.17,79,Madrean Archipelago,9.665311
9494000,698.6211429,238.6825714,156.0991429,189.064,113.4022857,1447.263899,527.6285673,304.3247634,175.71544,435.7161868,17.25464997,26.10392947,17.85791005,8.479038886,16.28050858,2.11692543,10.39768949,3.065625054,-5.65999814,0.400341961,52.2,205.9142857,332.8,1643.1368,39,91.02857143,91,90.25714286,92,0.971428571,0,0,0,92,91,90.25714286,92,365.2571429,364.2857143,0.971428571,0.002658026,0.010559006,0,0,0,1677.114286,2.497166917,218.2857143,19.44371429,0.028951038,229.1714286,262.5,271,19,27.5,NA,NA,NA,NA,NA,NA,94.09702674,77.08571429,192.2571429,298.8571429,1.085714286,352.6619048,359.3142857,347.0857143,351.5857143,0.085714286,13,#NAME?,Inf,13,0.916563379,1.060660172,USGS,"WHITE RIVER NEAR FORT APACHE, AZ.",33.73644059,-110.166767,1628.2,AZ,Ref,29.5,volcanic,sedimentary,Bouldery and sandy colluvium on granitic rocks,2.5,0,0,0,0.93,82.36,0.05,0.21,0,0.26,2205.89,14.32069,0.13,0.67,27.94,44.08,27.99,23,Arizona/New Mexico Mountains,10.5868
9498503,674.9111429,164.6637143,148.6782857,238.2382857,122.4688571,1565.573059,596.129572,321.3004905,189.0230151,455.0524511,17.26482095,26.41184835,17.83591482,8.441492834,16.06519429,7.375676276,15.34312567,8.717623089,-0.647131279,5.84662105,52.45714286,167.1142857,326.0857143,2.833891,30,35.21428571,49.42857143,88.75,83.42857143,56.78571429,41.57142857,1.535714286,8.571428571,92,91,90.28571429,92,365.2857143,256.8214286,108.4642857,0.296938126,0.617236025,0.456828885,0.017063492,0.093167702,12.80214286,11.05243995,160.1071429,0,0,207.7142857,51.07142857,220.2478056,11.88888889,44.07945858,7.125,36.36169766,26.66666667,35.30630631,63.09090909,79.63509348,116.8165141,93.21428571,143.6428571,211.2142857,4.214285714,81.49532313,213.8571429,22.42857143,47.83928571,4.392857143,29.2752551,57.89285714,9.428571429,27.32142857,1.581997502,0.942804417,USGS,"SOUTH FORK PARKER CREEK NEAR ROOSEVELT, AZ",33.79726985,-110.9603953,2.9,AZ,Ref,8,ultramafic,ultramafic,Bouldery and sandy colluvium on granitic rocks,1.6,0,0,0,0,96.99,0,0,0,0,2023.509,36.44792,0.12,2.48,21.15,36.03,42.82,23,Arizona/New Mexico Mountains,8.000069
9499000,593.3922857,166.0451429,130.2568571,192.53,103.8837143,1752.03431,662.6058385,368.7316748,207.7340833,508.105355,21.64727228,31.37257455,22.18190009,11.92918942,20.77944417,7.076167588,15.66875727,7.865300941,-0.801792799,5.300316685,51.82857143,180.4,331.6,1754.9325,39,71.11428571,82.25714286,90.25714286,91.54285714,20.88571429,8.742857143,0,0.457142857,92,91,90.25714286,92,365.2571429,335.1714286,30.08571429,0.082363736,0.227018634,0.096075353,0,0.004968944,7000.517143,9.759517414,180.9142857,1.929714286,0.002690241,241.0285714,185.0909091,256.8111663,18.9,39.91205912,15.375,36.61710743,NA,NA,85,88.5,74.51348155,78.31428571,150.7714286,241.0285714,2.914285714,205.5448639,298.4285714,162.9142857,184.2,2.2,15.84561688,#NAME?,Inf,12.81818182,1.509836788,1.098407721,USGS,"TONTO CREEK ABOVE GUN CREEK, NEAR ROOSEVELT, AZ",33.9800413,-111.3034659,1741.4,AZ,Non-ref,10.4,gneiss,gneiss,Bouldery and sandy colluvium on granitic rocks,1.7,0,0,0,0.69,56.81,0.02,0.01,0,0.16,1550.229,19.63297,0.1,3.19,20.72,32.92,46.36,23,Arizona/New Mexico Mountains,10.62368
9502000,555.8845714,169.7968571,127.3828571,168.2545714,89.47914286,1666.544145,626.4105662,348.5948831,196.5514071,490.4759981,20.90682423,30.33765204,21.42305089,11.38764689,20.1550953,5.994188939,14.60711027,6.757892409,-1.886463925,4.225608934,49.51428571,189.7714286,333.0571429,16202.5768,35,92,88.87878788,87.90909091,91.03030303,0,1.242424242,2.363636364,0.96969697,92,90.12121212,90.27272727,92,364.3939394,359.8181818,4.575757576,0.012536322,0,0.013653014,0.026262626,0.010540184,4902.636364,0.740294001,229.2727273,4.622121212,0.000697936,100.7878788,60.33333333,99.28315412,NA,NA,63.5,78.90384615,42,62.7,1,8.5,50.48252568,115.9090909,248.2424242,333.3030303,1.212121212,343.6464646,353.3333333,337,342.8181818,0.212121212,25.53333333,#NAME?,Inf,26.33333333,1.005091809,0.813233136,USGS,"SALT RIVER BLW STEWART MOUNTAIN DAM, AZ.",33.55282304,-111.5765243,16022.5,AZ,Non-ref,13.7,sedimentary,granitic,Bouldery and sandy colluvium on granitic rocks,12,0,4,242,0.57,55.79,0.01,0.66,0,0.19,1690.071,18.19819,0.1,2.89,25.87,34.87,39.25,81,Sonoran Basin and Range,10.68807
9505350,605.5848571,140.5297143,140.7634286,206.6405714,116.6468571,1461.355595,571.736371,299.999281,163.4611668,422.166966,18.90800681,28.78998116,19.38662083,9.225727535,17.90714526,4.459770767,13.14744705,5.256404345,-3.733353638,2.88325643,48.34285714,169.2,331.4571429,369.1858,39,9.771428571,13.82857143,43.65714286,53.2,82.22857143,77.17142857,46.6,38.8,92,91,90.25714286,92,365.2571429,120.4571429,244.8,0.670211414,0.89378882,0.848037677,0.516392814,0.42173913,1543.98,10.23187719,169.6571429,0,0,242.5142857,2.428571429,194.1468085,1.142857143,43.07540283,2.371428571,45.94185522,2.65625,33.0561259,47.85294118,70.65646644,88.60653831,135.7142857,173.9428571,207.8285714,5.771428571,24.1196578,87.91428571,2.628571429,9.757142857,6.571428571,45.03801587,122.3428571,6.828571429,30.57142857,1.576861154,1.111980618,USGS,"DRY BEAVER CREEK NEAR RIMROCK, AZ",34.72863146,-111.775708,365.7,AZ,Ref,26.9,volcanic,sedimentary,Basalt,2.8,0,0,0,3.31,81.23,0,0,0,0.72,1881.633,12.77138,0.13,0.8,38.33,31.96,29.71,23,Arizona/New Mexico Mountains,11.19083
9507980,614.6131429,165.6442857,134.6917143,203.19,110.5108571,1710.127445,646.7482564,358.3224117,204.5435951,495.8344024,21.13809376,30.8916922,21.67768862,11.46378794,20.1967617,6.613902714,14.99066585,7.465456887,-1.088825001,4.824967529,52.17142857,176.0285714,331.1142857,860.5669,38,83.32352941,89.58823529,90.26470588,92,8.676470588,0.558823529,0,0,92,90.14705882,90.26470588,92,364.4117647,355.1764706,9.235294118,0.025269151,0.094309463,0.006140918,0,0,2415.397059,6.866928605,163.5,2.427058824,0.006900083,235.3235294,207.1666667,277.0111351,6.833333333,33.06380471,1,17.57894737,NA,NA,NA,NA,60.7599909,74.35294118,151.3529412,273.8823529,1.441176471,319.3656863,344.7058824,305.5,312.9264706,0.5,21.66388889,#NAME?,Inf,19.33333333,1.30183735,1.181949294,USGS,"EAST VERDE RIVER NEAR CHILDS, AZ",34.27642068,-111.6387561,843.9,AZ,Non-ref,10.9,sedimentary,granitic,Sandy ground; mostly on poorly consolidated sandstone formations,1.6,0,0,0,1.94,62.94,0,0,0,0.57,1599.027,17.86719,0.12,4.26,20.96,28.25,50.79,23,Arizona/New Mexico Mountains,10.60646
9508300,554.8345714,145.782,125.3771429,182.7948571,100.4548571,1694.669723,663.6194742,349.0327806,187.9537765,489.3933556,21.90372237,31.61239803,22.47672419,12.23636141,20.96823432,9.17732491,17.76768335,10.08392285,1.189573079,7.399610417,49.97142857,173.1714286,329.7428571,94.63636,39,28.74285714,73.11428571,90,82.97142857,63.25714286,17.88571429,0.257142857,9.028571429,92,91,90.25714286,92,365.2571429,274.8285714,90.42857143,0.247546544,0.68757764,0.196546311,0.002857143,0.098136646,763.0745714,19.72729734,145.2285714,0,0,248.0857143,143.7142857,265.5189241,6.342857143,39.92940025,4.157894737,21.93679032,24.5,26.25,74.52631579,83.07029878,127.6146462,89.4,140.3428571,215.3714286,3.6,89.41462585,226.6857143,17.22857143,56.35714286,3.342857143,32.79231293,64.05714286,12.02857143,25.67142857,1.43380829,1.005424445,USGS,"WET BOTTOM CREEK NEAR CHILDS, AZ",34.16086787,-111.6929235,93,AZ,Ref,8.4,granitic,volcanic,Bouldery and sandy colluvium on granitic rocks,2.5,0,0,0,0,43.73,0,0,0,0,1496.54,27.82111,0.09,2.68,22.26,37.89,39.84,23,Arizona/New Mexico Mountains,10.04707
9510000,473.5457143,135.3948571,110.2851429,143.3945714,83.17114286,1629.787831,629.8734516,337.7730789,185.2263125,472.5411361,21.06924701,31.03266029,21.62830274,11.18891539,20.1027534,5.227567267,14.11702948,5.757771149,-2.776805307,3.524106578,49.57142857,192.4857143,332.6571429,16017.9839,39,92,90.74285714,88.74285714,92,0,0.257142857,1.514285714,0,92,91,90.25714286,92,365.2571429,363.4857143,1.771428571,0.004839969,0,0.002825746,0.016640502,0,8220.6,1.255608655,134.4285714,59.59714286,0.009102826,193.6,53,97.91935484,NA,NA,83,87,1,43.86792453,NA,NA,30.13200417,44.97142857,148.1428571,287.9428571,1.085714286,356.9714286,361.3428571,354.9428571,355.8,0.085714286,20.66666667,#NAME?,Inf,20,1.367197496,0.823054892,USGS,"VERDE RIVER BELOW BARTLETT DAM, AZ",33.80837509,-111.6634729,15081,AZ,Non-ref,14.1,sedimentary,granitic,Basalt,7.3,0,4,0,1.94,40.24,0.15,0.1,0,0.51,1618.023,12.08823,0.12,2.31,28.4,33.47,38.13,23,Arizona/New Mexico Mountains,11.29295
9510200,524.9022857,109.232,115.8891429,197.6454286,101.7108571,1888.801078,726.5615991,389.3186332,221.017351,546.7266099,24.5174303,34.25517697,25.13990827,14.64807099,23.69698405,11.42673856,20.1619031,12.5729669,3.201798959,9.504463793,54.28571429,158.5714286,328.6285714,426.3836,39,59.51428571,69.48571429,82.05714286,87.82857143,32.48571429,21.51428571,8.2,4.171428571,92,91,90.25714286,92,365.2571429,298.8857143,66.37142857,0.181673778,0.35310559,0.236420722,0.090905285,0.045341615,1243.647714,7.136011162,168.1428571,0.023142857,0.000132793,231.2285714,106.3333333,228.433054,20.69565217,51.75283233,10.95,35.96121492,15.83333333,32.74616368,50.71428571,65.35194805,47.78091126,112.0571429,172.0285714,228.1428571,4.857142857,142.3376429,253.4285714,103.9714286,119.1285714,4.571428571,18.60064103,#NAME?,Inf,14.12962963,1.763692764,1.114545928,USGS,"SYCAMORE CREEK NEAR FORT MCDOWELL, AZ",33.69421054,-111.541802,425.3,AZ,Ref,2.1,granitic,granitic,Bouldery and sandy colluvium on granitic rocks,123.1,0,0,0,0.8,14.66,0,0,0,0.19,1161.308,21.42612,0.09,4.14,15.96,29.86,54.17,23,Arizona/New Mexico Mountains,10.19354
9511300,468.9871429,132.022,108.9737143,143.9571429,82.806,1652.064553,638.3813178,342.3710557,187.8415386,479.0237688,21.4917614,31.444391,22.05579873,11.60123189,20.54063599,5.731747108,14.64360363,6.295168565,-2.313911668,4.013965585,49.45714286,191.3714286,332.3142857,17198.3385,37,91.54545455,90.03030303,90.27272727,91.87878788,0.454545455,0.090909091,0,0.121212121,92,90.12121212,90.27272727,92,364.3939394,363.7272727,0.666666667,0.001826484,0.004940711,0.000999001,0,0.001317523,8049.969697,1.14516058,130.6666667,43.21212121,0.006147205,212,237,265.6363636,1,13.6,11,12,NA,NA,86,87.5,26.48127363,47.21212121,143.2424242,276.3030303,1.121212121,356.2606061,361.3333333,354.2727273,354.6969697,0.121212121,5.5,#NAME?,Inf,5.5,1.425168494,0.432813844,USGS,"VERDE RIVER NEAR SCOTTSDALE, AZ",33.5586557,-111.6693043,16261.4,AZ,Non-ref,13.1,sedimentary,granitic,Basalt,15.8,0.24,4,0,2.06,37.71,0.19,0.1,0,0.54,1563.131,12.18179,0.12,2.4,27.86,33.18,38.96,81,Sonoran Basin and Range,11.28103
9512280,423.7902857,93.85342857,96.20942857,153.8445714,79.69257143,1884.899613,732.5762088,389.1166579,217.3585982,540.6399099,24.74799039,34.47145231,25.33189637,15.04908739,23.81867772,11.09905255,19.87870193,12.1119198,3.001353461,9.137498212,46.82857143,167.8,328.3714286,215.01173,38,13.8,26.4,68.25714286,66.97142857,78.2,64.6,22,25.02857143,92,91,90.25714286,92,365.2571429,175.4285714,189.8285714,0.519674056,0.85,0.70989011,0.243586255,0.272049689,557.3931429,6.342465373,153.4,0,0,253.4285714,34.22857143,212.9550023,5.411764706,46.85786346,2.323529412,38.66235164,1.684210526,21.86188664,54.4,74.5660777,25.74095669,94.48571429,142.5428571,221.4,4.171428571,53.3297619,160.1714286,4.342857143,27.7,4.8,46.3834127,97.14285714,15.25714286,39.15714286,1.736716322,0.951559262,USGS,"CAVE CREEK BLW COTTONWOOD CR NEAR CAVE CREEK, AZ.",33.88725977,-111.9540388,188.7,AZ,Ref,0.5,gneiss,gneiss,Basalt,113.4,0,0,0,0.1,2.55,0.02,0,0,0.17,1150.095,21.06839,0.11,5.25,18.83,28.78,52.39,81,Sonoran Basin and Range,10.42278
9512500,442.8722857,141.2691429,97.78114286,132.7205714,69.96228571,1677.949053,646.6471865,347.7208457,192.5222714,486.593693,21.88262406,31.64113835,22.39861527,12.26671576,20.91049362,6.37969856,15.03456169,7.106135669,-1.386001763,4.494160434,56.65714286,202.3714286,331.7714286,1520.9415,39,91.71428571,91,90.25714286,92,0.285714286,0,0,0,92,91,90.25714286,92,365.2571429,364.9714286,0.285714286,0.000782779,0.00310559,0,0,0,1597.514286,2.569750014,207.5142857,0.513428571,0.000825898,246.3714286,286,288,43,45,NA,NA,NA,NA,NA,NA,12.74768908,85.82857143,194.0857143,283.9142857,1.057142857,354.6857143,360.6857143,348.6857143,354.6857143,0.057142857,5,#NAME?,Inf,5,0.824765124,NA,USGS,"AGUA FRIA RIVER NEAR MAYER, AZ",34.3153073,-112.0640455,1515,AZ,Non-ref,6.6,volcanic,volcanic,Bedrock,5.4,0.02,0,0,3.55,26.75,0.09,0.01,0,0.9,1504.833,12.28016,0.13,1.73,27.84,36.89,35.27,23,Arizona/New Mexico Mountains,11.17652
9512800,446.1554286,131.4417143,99.368,143.4051429,70.99971429,1737.110978,672.3333221,359.9867583,198.1015358,502.0394497,22.84293494,32.60756586,23.39013177,13.15771575,21.90017141,7.946608169,16.69579816,8.737027915,0.005182198,6.075347452,56.02857143,195.8,331.3142857,2888.4889,39,79.94285714,80.97142857,87,88.11428571,12.05714286,10.02857143,3.257142857,3.885714286,92,91,90.25714286,92,365.2571429,336.0285714,29.22857143,0.080025451,0.131055901,0.110204082,0.036159079,0.042236025,4279.028571,3.62437495,193.4,0.377142857,0.000319443,221.2285714,149.8461538,219.9597659,22.6,46.19239129,13.25,36.81322842,9.25,23,59,75.5,18.75234456,112.9714286,190,261.6857143,2,274.9115646,318.4285714,251.4,263.8571429,1.257142857,27.0970696,#NAME?,Inf,24.38461538,1.428414396,0.865425378,USGS,"AGUA FRIA RIVER NEAR ROCK SPRINGS, AZ",34.01558948,-112.1679378,2875.6,AZ,Non-ref,5.1,volcanic,granitic,Basalt,7.9,0,0,0,2.39,21.74,0.05,0.01,0,0.6,1379.848,15.4991,0.12,1.89,28.58,34.16,37.26,81,Sonoran Basin and Range,10.78818
9513780,437.0651429,102.4882857,102.2242857,153.5788571,78.35942857,1874.106405,728.1018438,388.9358265,216.474861,535.43332,24.20887792,33.93649187,24.79153788,14.48174959,23.30517118,11.32864576,20.16952048,12.32003373,3.107440157,9.446647706,49.4,174.3428571,329.9428571,177.57317,39,10.02857143,17.65714286,53.45714286,64.68571429,81.97142857,73.34285714,36.8,27.31428571,92,91,90.25714286,92,365.2571429,145.8285714,219.4285714,0.60072931,0.890993789,0.805965463,0.407580673,0.29689441,938.4005714,12.92913745,156.5428571,0,0,249.6,9.514285714,204.5212627,4.8,46.35128858,6.685714286,44.7626592,1,27.49686967,50.46153846,73.20709154,51.49658062,122.8857143,163.0857143,219.5428571,3.057142857,59.41802721,131.6285714,17.34285714,41.61428571,3.857142857,66.01880952,121.4571429,25.48571429,60.68571429,1.466586606,0.79824267,USGS,"NEW RIVER NEAR ROCK SPRINGS, AZ.",33.97420168,-112.0990458,177.5,AZ,Ref,0.8,granitic,granitic,Basalt,78.7,0,0,0,0.03,3.69,0.18,0,0,0.07,1208.857,22.50679,0.12,3.45,30.93,30.45,38.62,81,Sonoran Basin and Range,10.10059
9513860,304.4825714,71.83742857,69.29685714,108.6891429,54.42171429,2028.908792,788.9622601,421.845186,232.6941569,579.7513678,28.21312466,38.08543265,28.98823298,18.07790314,27.37254645,13.18319443,22.55194539,14.17052631,4.472698397,11.24390042,48.91428571,173.2857143,327.1714286,168.73351,39,1.828571429,2.057142857,2.571428571,1.028571429,90.17142857,88.94285714,87.68571429,90.97142857,92,91,90.25714286,92,365.2571429,7.485714286,357.7714286,0.979505096,0.980124224,0.977394035,0.971494854,0.988819876,236.5062857,3.429256603,185.5714286,0,0,272.4,1.028571429,183.1782246,1,46.12835216,1,46.17928069,1.057142857,45.4880884,1.142857143,46.80035088,7.027479612,138.0645161,184.8387097,248.7096774,4.285714286,1.661064563,#NAME?,Inf,1.580645161,5.228571429,113.8878561,228.1142857,58.62857143,91.02857143,0.420984984,1.189177818,USGS,"SKUNK CREEK NEAR PHOENIX, AZ",33.72920456,-112.1198755,170.1,AZ,Non-ref,0,granitic,quarternary,Bouldery and sandy colluvium on granitic rocks,124.4,0,0,0,14.51,0.26,0,0.01,0,1.86,681.7085,9.834675,0.1,1.53,33.6,31.78,34.62,81,Sonoran Basin and Range,11.72289
9517490,195.9042857,55.01714286,42.25828571,69.57514286,28.62142857,2020.039311,792.9742561,416.2231553,231.7381309,573.7357017,28.68513431,38.61660681,29.21947626,18.4649326,28.10086256,12.32488022,22.20185912,12.84379983,3.25834247,10.67246951,61.45714286,192.1142857,327.5714286,4724.0183,32,8.172413793,3.724137931,2,4.689655172,83.82758621,85.24137931,88.27586207,87.31034483,92,88.96551724,90.27586207,92,363.2413793,18.5862069,344.6551724,0.94901353,0.911169415,0.958720923,0.977845143,0.949025487,597.2241379,0.309303203,238.7586207,0,0,290.7931034,1.137931034,178.6263453,1.25,45.69295667,2.724137931,46.16434428,1.137931034,45.62932284,1.344827586,45.41159927,0.477096463,202.5555556,219.1851852,272.5185185,4.620689655,3.506596387,#NAME?,Inf,2.092592593,5.586206897,99.60966313,230.2758621,38.27586207,74.62068966,0.559487031,1.33637835,USGS,CENTENNIAL WASH AT SOUTHERN PACIFIC RAILROAD BRDG,33.31031984,-112.8818423,3900.7,AZ,Non-ref,0,quarternary,quarternary,Bedrock,107.7,3.53,1,1325.1,2.12,0.14,6.95,0.06,0,0.31,588.8736,5.143401,0.1,3.48,20.99,31.78,47.23,81,Sonoran Basin and Range,12.24878
9535100,239.928,98.97771429,47.694,63.88742857,28.75228571,2138.852587,805.9724791,449.1020621,264.2014676,614.0935473,28.83985515,37.80685766,29.4986604,19.29568384,28.44069869,11.5215161,20.93856498,12.30902241,2.954900297,9.585216422,66.08571429,223.4,332.0857143,1479.3431,36,14.44117647,6.088235294,6,2.235294118,77.55882353,84.91176471,84.23529412,89.76470588,92,91,90.23529412,92,365.2352941,28.76470588,336.4705882,0.921245646,0.843030691,0.933096315,0.933473389,0.975703325,582.6029412,0.963523695,270.7058824,0,0,259.0294118,1.147058824,178.1850468,1,42.69033561,1.352941176,47.33434513,1.176470588,45.74775934,1.147058824,47.1896069,2.274775422,185.4117647,271.6470588,312.4411765,9.941176471,2.989663768,7.5,1.029411765,2.558823529,10.82352941,35.09323526,149.4117647,2.352941176,16.69117647,0.677829739,1.39780552,USGS,"SAN SIMON WASH NEAR PISINIMO, AZ.",32.044237,-112.3709706,1482.9,AZ,Ref,0,volcanic,quarternary,Fan gravels,19.9,0,0,0,0.34,0,0,0,0,0.07,679.7166,3.908587,0.11,2.75,17.75,31.69,50.57,81,Sonoran Basin and Range,12.64701
9537200,446.8942857,217.6242857,94.73085714,93.66228571,38.58914286,1707.242332,593.3426839,350.6636741,218.7196797,540.4909908,23.16705996,30.99010753,23.54065115,14.54044704,23.29697502,7.755259175,16.42487182,8.478674183,-0.372914033,6.203885468,69.8,254.5428571,332.3428571,205.65209,36,70.14705882,78.23529412,77.61764706,76.73529412,21.85294118,12.76470588,12.64705882,15.26470588,92,91,90.26470588,92,365.2647059,302.7352941,62.52941176,0.171168589,0.237531969,0.140271493,0.140196078,0.165920716,148.7941176,1.7701549,241.6764706,0.126764706,0.001508078,244.6764706,146.125,232.4114063,10.5,37.59263966,8.75,39.14444444,1.6,44.1,32.66666667,62.83333333,4.870305309,97.96969697,225.2121212,301.2424242,1.882352941,243.2274892,#NAME?,Inf,236.9242424,1.205882353,71.11532738,#NAME?,Inf,63.40625,1.216180117,1.181580708,USGS,"LESLIE CREEK NEAR MCNEAL, AZ.",31.5900961,-109.5089559,204.1,AZ,Ref,2.6,sedimentary,sedimentary,Bedrock,20,0,0,0,0,15.22,0.02,0.01,0,0.03,1624.182,13.12144,0.12,1.33,25.41,36.25,38.34,79,Madrean Archipelago,10.92398
