site,p_mm_wy,p_mm_jja,p_mm_son,p_mm_djf,p_mm_mam,pet_mm_wy,pet_mm_jja,pet_mm_son,pet_mm_djf,pet_mm_mam,T_max_c_wy,T_max_c_jja,T_max_c_son,T_max_c_djf,T_max_c_mam,T_min_c_wy,T_min_c_jja,T_min_c_son,T_min_c_djf,T_min_c_mam,pcumdist10days,pcumdist50days,pcumdist90days,jjaflow,sonflow,djfflow,mamflow,jjanoflow,sonnoflow,djfnoflow,mamnoflow,jjacount,soncount,djfcount,mamcount,totaldataperwyear,totalflowperwyear,totalnoflowperwyear,annualfractionnoflow,jjafractionnoflow,sonfractionnoflow,djffractionnoflow,mamfractionnoflow,peakflow,peakflowmmd,peakdatewy,lowflow,lowflowmmd,lowdatewy,zeroflowfirst,zeroflowcentroiddate,zeroflowfirstjja,zeroflowcentroiddatejja,zeroflowfirstson,zeroflowcentroiddateson,zeroflowfirstdjf,zeroflowcentroiddatedjf,zeroflowfirstmam,zeroflowcentroiddatemam,area_norm_yield_mm,cumdist10days,cumdist50days,cumdist90days,totalflowperiods,meanlengthflow,maxlengthflow,minlengthflow,medianlengthflow,totalnoflowperiods,meanlengthnoflow,maxlengthnoflow,minlengthnoflow,medianlengthnoflow,cvlengthflow,cvlengthnoflow,station_nm,dec_lat_va,dec_long_va,DRAIN_SQKM,STATE,CLASS,SNOW_PCT_PRECIP,GEOL_REEDBUSH_DOM,GEOL_REEDBUSH_SITE,GEOL_HUNT_DOM_DESC,FRESHW_WITHDRAWAL,PCT_IRRIG_AG,POWER_NUM_PTS,POWER_SUM_MW,DEVNLCD06,FORESTNLCD06,PLANTNLCD06,WATERNLCD06,SNOWICENLCD06,IMPNLCD06,ELEV_MEAN_M_BASIN,SLOPE_PCT,AWCAVE,PERMAVE,CLAYAVE,SILTAVE,SANDAVE,ECO3_SITE,ECO3
10336730,2.705109052,1.468802443,1.478830475,1.983328844,1.69547396,12.49592663,16.67323449,4.824984005,6.814803087,8.679059199,14.02953221,19.81218757,8.645004378,3.751877717,6.203019969,2.5519841,10.8613441,2.478347788,-4.222604104,-0.471093389,2.213831902,4.727966101,5.210420486,97.17466601,240.5743871,204.6677621,Inf,0.188982237,0.188982237,NA,NA,Inf,Inf,204.6677621,Inf,828.3091426,316.0992724,0.248850569,0.248850569,0.188982237,0.188982237,NA,NA,0.6814224,0.6814224,2.664141768,0.642200932,0.642200932,2.122466474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.282404736,2.445853933,6.514598808,15.24045546,1.952816444,6.819681203,38.22635711,5.11694345,5.425181818,0.188982237,NA,NA,NA,NA,NA,NA,"GLENBROOK CK AT GLENBROOK, NV",39.08740806,-119.9399057,11.3,NV,Non-ref,56.5,granitic,water,Deposits of mountain glaciers,108.2,0,0,0,3.75,80.08,0,0,0,0.87,2228.501,23.71327,0.08,9.05,8.25,27.43,64.31,5,Sierra Nevada
10337500,2.880479667,1.580981313,1.558700884,2.107298084,1.770126806,13.08586923,17.42396617,4.875510709,7.132923981,9.119332436,14.70960122,20.59276353,9.230679493,4.488514945,6.341798378,4.944781236,13.65646761,4.128257155,-2.61865999,0.365796838,2.249362909,5.072555761,6.700799517,5.457955157,4.725506183,7.136453061,Inf,0.218600271,0.360920716,0.253877783,NA,Inf,Inf,203.5387643,Inf,823.6909031,10.27068705,0.382464652,0.38239076,0.218600271,0.360920716,0.25372687,NA,0.894608436,0.894608436,2.767459738,0.977384387,0.977384387,1.197075197,0.637440229,1.111115435,0.790295814,7.456169043,1.034792739,2.607562523,Inf,0.80518092,NA,NA,0.844155351,1.380464216,3.369937125,9.544344486,0.890023593,3.376286103,7.517448908,2.513118822,2.943464282,0.382023979,0.741560791,NA,NA,0.702224062,3.290798468,0.920226561,TRUCKEE R A TAHOE CITY CA,39.16629577,-120.1443586,1312.2,CA,Non-ref,57.5,granitic,volcanic,Deposits of mountain glaciers,44.9,0,2,13,5.6,37.55,0,38.87,0,1.51,2122.546,14.5004,0.07,8.15,8.07,23.6,68.33,5,Sierra Nevada
10344500,2.87576481,1.601658041,1.502437032,2.086505342,1.722187733,12.98230595,18.10008723,4.90289722,6.762237509,8.90640637,14.33490746,20.51330399,9.044871407,3.672626695,6.42133285,-0.665795821,9.401858973,0.574933934,-4.980218382,-1.956911988,2.22245306,5.058317031,6.135244761,Inf,7.991367842,6.79185453,54.25890315,NA,0.256365981,0.193121535,0.169030851,Inf,Inf,203.5387643,Inf,823.6909031,14.38294056,0.224388926,0.224353608,NA,0.256365981,0.193048918,0.169030851,1.368461676,1.368461676,4.35705055,1.057997303,1.057997303,1.482758401,0.948185204,1.465094525,NA,NA,6.206515394,2.419541151,1.21488203,2.57461297,NA,NA,1.905696802,1.448121891,5.122417455,9.089698929,1.218695543,4.037145972,8.728561107,2.956062489,3.675627958,0.305764128,1.738701723,NA,NA,1.551834761,2.614226798,15.79551936,LITTLE TRUCKEE R BL BOCA DAM NR TRUCKEE CA,39.38685177,-120.0954757,445.8,CA,Non-ref,60.1,volcanic,volcanic,Colluvium on volcanic rocks,25.2,0,2,3.6,1.01,60.53,0,3.98,0,0.3,2040.56,14.95238,0.1,2.79,17.71,36.29,46,5,Sierra Nevada
10348200,2.876329511,1.681023511,1.531412976,2.087268037,1.762581553,13.0594951,17.73370752,4.883873307,7.134029608,9.05169662,14.76141667,20.80107631,9.258607303,4.184711629,6.514610343,2.583049556,12.00390314,2.639431915,-3.919781257,-0.574984944,2.239126803,5.127872594,6.427305489,21.71422779,9.868101017,203.5387643,Inf,0.224841392,0.241227301,NA,NA,Inf,Inf,203.5387643,Inf,823.6909031,37.02755506,0.320535638,0.320474041,0.224841392,0.241227301,NA,NA,0.945467231,0.945467231,3.088268777,1.185005843,1.185005843,1.353890794,0.871416807,0.944539639,14.24315088,29.53470925,1.178511302,4.639095281,NA,NA,NA,NA,1.265460777,2.049907962,6.815896206,10.8207074,1.218695543,4.054266812,26.02484918,2.76085681,3.512193057,0.322206136,1.01904136,NA,NA,0.9535714,4.069762569,4.221770278,"TRUCKEE RV NR SPARKS, NV",39.51761667,-119.7416444,2762.5,NV,Non-ref,57.9,volcanic,volcanic,Deposits of mountain glaciers,37.9,0,8,22.4,6.33,43.75,0.01,19.37,0,2.34,2068.425,16.8902,0.09,4.64,15.3,31.53,53.18,13,Central Basin and Range
10349300,2.553423717,1.453704097,1.315452112,1.870742797,1.661802231,12.79399513,17.71343163,4.856899493,7.149032928,9.200235928,16.53382432,22.43143019,10.0644631,4.670884205,7.624913293,3.430173255,11.79782596,2.83019257,-4.054386938,0.470960088,2.292546974,4.717283749,5.438727768,5.700640461,4.879228339,203.5387643,271.9706392,0.42008721,0.43007889,NA,0.169030851,Inf,Inf,203.5387643,Inf,823.6909031,13.01465268,0.508372743,0.508288285,0.42008721,0.43007889,NA,0.169030851,0.577302974,0.577302974,2.311611153,0.467364807,0.467364807,1.25709557,1.221272816,2.804902409,1.875477286,3.265484121,0.758336677,1.665648449,NA,NA,NA,NA,0.697904717,1.989211031,3.978453514,8.767510039,0.787818484,2.571181395,7.597062563,1.806525422,2.249979982,0.422917386,0.880845896,NA,NA,0.78762617,1.866511762,4.122763426,"STEAMBOAT CK AT STEAMBOAT, NV",39.3771333,-119.7436583,350.2,NV,Non-ref,41.6,granitic,volcanic,Colluvium on volcanic rocks,17.4,1.96,0,0,6.04,19.6,1.9,6.02,0,1.51,1886.581,18.65758,0.09,6.35,17.25,29,53.75,13,Central Basin and Range
10349980,2.553639054,1.529712917,1.300628058,1.852267544,1.677996124,13.22243107,18.39590194,4.921366166,7.480291667,9.545550428,17.20421318,23.12189814,10.49528536,4.920022258,8.090594678,3.658381419,12.08886845,2.90477982,-3.983373994,0.655414301,2.225640179,4.81571586,5.445155913,Inf,498.2449531,19.18678996,83.09729582,NA,NA,0.182574186,NA,Inf,498.2449531,19.26451904,83.09729582,63.53866214,63.47987753,0.182574186,0.182574186,NA,NA,0.182574186,NA,0.83410151,0.83410151,1.820808358,1.249572631,1.249572631,1.255924715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.433707924,2.646234528,8.092067689,14.25392484,2.921186973,7.944935689,20.74558485,5.305120888,6.94496847,0.182574186,NA,NA,NA,NA,NA,NA,"STEAMBOAT CK AT CLEANWATER WAY NR RENO, NV",39.5129672,-119.712409,631.9,NV,Non-ref,40.2,volcanic,volcanic,Colluvium on volcanic rocks,17.5,2.17,0,0,19.92,15.25,1.56,3.45,0,9.1,1797.451,16.47804,0.1,4.61,21.44,32.89,45.66,13,Central Basin and Range
10352500,3.53832794,1.632061106,2.085675204,2.518879005,2.530129887,15.47056142,18.95280312,5.145934302,7.082610711,9.223740295,14.5276401,19.15387855,9.24831571,2.649603135,7.004306767,2.630432943,11.14703805,1.894745469,-4.322964434,0.173652488,2.374208527,5.19344582,7.031773259,8.117751183,12.23558834,201.5687213,Inf,0.268089537,0.274957041,NA,NA,Inf,Inf,201.5687213,Inf,815.6669762,28.40163911,0.389240455,0.389295052,0.268089537,0.274957041,NA,NA,0.91177407,0.91177407,5.355757899,0.901450709,0.901450709,2.376592951,1.781894535,1.801918471,3.208825325,8.69061025,Inf,1.813373527,NA,NA,NA,NA,1.174385382,2.443938116,7.322156473,18.45065391,2.730374275,5.426223806,17.8762901,3.294508383,4.590361915,0.384780239,0.81546504,NA,NA,0.81546504,6.224854926,NA,"MCDERMITT CK NR MCDERMITT, NV",41.9665572,-117.831812,582.9,NV,Non-ref,45.6,volcanic,quarternary,Basalt,28.1,0,0,0,0,0.5,0,0,0,0.05,1792.839,14.07754,0.11,1.04,34.65,37.49,27.86,80,Northern Basin and Range
11014000,2.236925547,0.88077177,1.185640231,1.688626172,1.273203468,17.22104943,26.92656994,5.439347359,8.41247552,11.85133264,31.59250844,33.29584602,21.26391843,16.15783653,15.9397985,17.55670451,20.30003008,14.42493779,6.974126177,10.54912985,2.128920976,4.897493415,4.69018546,1.089606028,1.003803993,2.751712068,3.058136952,1.09727391,1.117228958,0.693675654,0.565380533,Inf,16.70927993,202.9170683,Inf,66.79310311,2.03645038,1.074633328,1.074885777,1.09727391,1.117228958,0.693257919,0.565380533,0.494765836,0.494765836,3.26938598,0.412800612,0.412800612,1.734355198,0.570276435,2.604973537,0.740755018,4.590797282,0.460575255,3.523786115,0.715600663,2.035552863,1.733254083,5.472203992,0.960264261,1.794165543,4.373930984,3.277764383,1.493630999,1.374462872,1.908148036,0.930127275,1.267286495,1.130383584,1.54584655,NA,NA,1.361314958,6.628659989,2.405841753,JAMUL C NR JAMUL CA,32.6375566,-116.8841893,181.8,CA,Non-ref,0,granitic,volcanic,Bouldery and sandy colluvium on granitic rocks,94.7,0.1,0,0,6.77,1.33,0.06,0,0,0.53,490.8957,19.41326,0.12,3.01,18.77,38.69,42.55,6,Southern and Central California Chaparral and Oak Woodlands
11015000,2.210930263,0.970671758,1.269332041,1.651453183,1.35548461,15.01176795,20.57021663,5.288748942,7.069093616,9.467987566,24.560288,29.54675235,15.11078963,9.480879592,10.31549464,11.58758994,14.4352871,8.329407407,2.020695738,5.005166713,2.082919287,5.085997713,4.264343233,1.322802815,0.946153529,3.016707022,9.887821512,1.3543971,1.455040885,0.564535746,0.27781874,Inf,Inf,203.5387643,Inf,823.6909031,2.878857151,1.380945076,1.38064612,1.3543971,1.455040885,0.564214611,0.27781874,0.498205909,0.498205909,4.096064054,0.210606193,0.210606193,1.805611742,0.563393095,1.997551191,1.256818833,5.083210517,0.957750422,2.901413085,3.882901374,1.410831615,2.355854357,4.569482469,0.554030907,3.561132028,7.389737454,12.08948326,1.275373699,1.409971382,2.784884024,0.762452742,1.142234834,1.316425552,1.509261366,NA,NA,1.296568092,6.176702797,2.269935152,SWEETWATER R NR DESCANSO CA,32.8347737,-116.6230747,117.8,CA,Ref,11.1,granitic,granitic,Bouldery and sandy colluvium on granitic rocks,94.7,0.74,0,0,4.87,18.96,0.7,0.01,0,0.28,1330.862,17.55203,0.11,5.47,12.93,24.7,62.37,6,Southern and Central California Chaparral and Oak Woodlands
11022200,2.189324839,0.841377077,1.175761799,1.684273021,1.23715807,16.84346109,26.85505692,5.420414209,8.401729322,11.64470599,34.39874107,35.77910801,22.7297492,17.15123586,16.34430771,18.63597228,20.37811366,15.25982062,7.725237626,11.25722975,2.130359166,4.57054244,5.453425268,Inf,17.25109571,199.6005101,175.9925102,NA,NA,NA,0.174077656,Inf,17.25109571,199.6005101,Inf,71.30194085,71.07568345,0.174077656,0.174077656,NA,NA,NA,0.174077656,1.079347271,1.079347271,3.43182679,1.963824504,1.963824504,1.437393216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.004367985,2.61299018,6.258579832,7.006080863,5.918640302,11.21166075,15.92933894,8.631735647,11.21166075,0.174077656,NA,NA,NA,NA,NA,NA,LOS COCHES C NR LAKESIDE CA,32.83616156,-116.9003035,31.6,CA,Non-ref,0,granitic,granitic,Bouldery and sandy colluvium on granitic rocks,94.7,5.6,0,0,41.07,0.15,4.91,0,0,9.5,369.1086,14.01643,0.12,3.07,17.75,36.65,45.59,6,Southern and Central California Chaparral and Oak Woodlands
11022480,2.208627406,0.97892061,1.236420322,1.660199737,1.287931801,16.91315207,27.04806327,5.416243208,8.152586771,11.32646051,31.50753121,35.3620356,20.3230942,14.62267681,14.35914755,17.82163299,20.63301307,14.01809859,6.403889893,10.03916066,2.084470266,4.995131001,3.942182755,Inf,Inf,203.5387643,Inf,NA,NA,NA,NA,Inf,Inf,203.5387643,Inf,823.6909031,823.6909031,NA,NA,NA,NA,NA,NA,1.003991022,1.003991022,3.13225048,1.132236295,1.132236295,1.537358701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.051071082,2.617072391,6.01542145,7.563671672,Inf,823.6909031,823.6909031,823.6909031,823.6909031,NA,NA,NA,NA,NA,NA,NA,SAN DIEGO R A MAST RD NR SANTEE CA,32.84032675,-117.0258627,953.6,CA,Non-ref,2.2,granitic,sedimentary,Bouldery and sandy colluvium on granitic rocks,94.7,0.24,3,64.7,18.28,6.13,0.49,0.88,0,6.22,640.3889,18.4974,0.12,3.4,17.08,31.75,51.17,6,Southern and Central California Chaparral and Oak Woodlands
11023000,2.206928693,0.979459015,1.227084424,1.662276343,1.287752815,17.48106932,29.10623594,5.445842933,8.516342902,11.86134566,31.59250036,34.82978393,20.79309845,15.2270184,14.8271781,18.16136426,21.16114459,14.50984184,6.768144765,10.4737585,2.086342015,4.848684848,4.012731501,20.46110043,10.41682273,201.5687213,Inf,0.171498585,0.265858585,NA,NA,Inf,Inf,201.5687213,Inf,815.6669762,30.32018562,0.255233031,0.255233031,0.171498585,0.265858585,NA,NA,0.912032133,0.912032133,3.378767853,1.260157302,1.260157302,1.741683251,0.742825302,1.107246885,NA,NA,1.333333333,12.53195783,NA,NA,NA,NA,1.114752047,2.628477618,5.309290405,6.697876812,1.358093113,4.28733131,18.80187672,2.739120429,3.568614128,0.331016745,1.384891012,NA,NA,1.457050747,6.476410935,1.4194834,SAN DIEGO R A FASHION VALLEY AT SAN DIEGO CA,32.76504998,-117.1686449,1111,CA,Non-ref,1.9,granitic,sedimentary,Bouldery and sandy colluvium on granitic rocks,94.7,0,8,91.2,25.05,5.28,0.42,0.81,0,10.19,569.959,17.27574,0.12,3.35,18.56,33.04,48.4,6,Southern and Central California Chaparral and Oak Woodlands
11025500,2.238953883,0.987556679,1.259477207,1.578525483,1.301667892,16.93042135,24.4968174,5.407479982,8.132879894,11.08613449,29.51377907,35.07368895,18.96203565,12.75460366,12.87996673,16.85499631,19.49570143,12.6641644,5.789490458,8.370565288,2.247480186,5.153128274,3.859394157,1.274656641,1.127812652,3.242283639,3.82753648,1.186011455,1.235400043,0.520786949,0.391795073,Inf,Inf,203.5387643,Inf,823.6909031,2.434342618,1.089466862,1.089416519,1.186011455,1.235400043,0.520404631,0.391795073,0.596124308,0.596124308,3.346734587,0.289519021,0.289519021,1.825452605,0.466565531,2.832428235,1.034003682,4.898927595,0.389501902,4.218304905,0.509640648,1.209486122,1.330969502,4.543965119,0.557167326,3.581737944,4.425384523,5.486600227,1.16434542,1.053347216,2.118954246,0.635385344,0.8043873,1.132534649,1.289047256,NA,NA,0.920347439,3.366421119,2.136163524,SANTA YSABEL C NR RAMONA CA,33.1069866,-116.866137,288.7,CA,Non-ref,1.6,granitic,granitic,Fan gravels,94.7,0,0,0,3.05,16.13,0,0.59,0,0.09,891.825,20.22359,0.12,3.04,16.47,31.29,52.24,6,Southern and Central California Chaparral and Oak Woodlands
11028500,2.193456013,0.821210715,1.236184015,1.633248474,1.269119115,16.8624567,26.43647085,5.402551822,7.962413109,11.09888355,32.05043735,35.40646967,20.17084549,15.1986651,14.76260889,16.60129855,19.3493947,13.15542151,5.889977603,9.260380952,2.217814056,4.922835349,3.844089754,1.090459843,1.040381962,2.453527998,3.755459539,1.385760675,1.273596075,0.614674223,0.523584946,Inf,Inf,203.5387643,Inf,823.6909031,2.150376654,1.200836345,1.200805421,1.385760675,1.273596075,0.61395339,0.523584946,0.610552655,0.610552655,3.357691505,0.169030851,0.169030851,1.620299208,0.561639654,2.902086048,0.839782196,4.606138999,0.496546136,1.903682832,1.078291178,1.569815187,1.817024667,5.408238427,0.454848584,2.530634161,4.153401246,5.568575887,1.376968158,1.104808637,2.022772266,0.444011913,0.731453588,1.460948646,0.944564647,NA,NA,0.69274306,2.689213867,2.159227332,SANTA MARIA C NR RAMONA CA,33.0522655,-116.9455844,146.3,CA,Non-ref,0.1,granitic,granitic,Bouldery and sandy colluvium on granitic rocks,94.7,1.88,1,28,17.2,0.62,1.76,0.04,0,2.52,561.2751,8.686578,0.12,2.46,16.66,32,51.34,6,Southern and Central California Chaparral and Oak Woodlands
11042000,2.154587095,1.13664537,1.204152697,1.504130539,1.245636577,17.67491588,27.01111874,5.437314933,9.022677937,11.79510561,30.13284347,34.67163925,20.17320073,13.94949963,13.9411845,17.06434769,19.94668696,12.74250092,5.518627289,9.20259549,2.229381862,4.940604196,3.710238015,2.162616748,1.730767585,2.830461222,3.006855381,0.6218211,0.672142751,0.392935462,0.35056019,Inf,Inf,199.6005101,Inf,807.6483883,2.590397453,0.577637458,0.577612377,0.6218211,0.672142751,0.393101389,0.35056019,0.539701953,0.539701953,2.0531115,0.697153823,0.697153823,1.194519666,0.499489814,2.063911952,1.17017151,4.147677598,0.464625391,5.271250572,0.636607014,1.4904532,0.54,4.203739679,0.749450724,3.050348294,6.105720343,7.265649898,1.246474994,2.654753683,NA,NA,2.263193986,0.682289511,0.771833179,NA,NA,0.740376387,6.244607754,1.583016016,SAN LUIS REY R A OCEANSIDE CA,33.21809119,-117.3603162,1439.1,CA,Non-ref,1.7,granitic,sedimentary,Bouldery and sandy colluvium on granitic rocks,94.8,11.59,3,6.2,13.63,11.97,8.42,0.47,0,2.94,717.0984,16.98453,0.12,4.44,14.98,28.48,56.54,6,Southern and Central California Chaparral and Oak Woodlands
11042400,2.097050498,1.054161403,1.128720577,1.427313884,1.224363267,17.92531989,23.95688547,5.47436105,9.09339407,11.79347402,28.30796141,32.90702301,17.55763638,11.68107583,12.51927071,15.2633878,18.59470837,10.8216465,3.781464546,6.762840356,2.321220058,4.805861258,3.616469995,5.031170488,9.063069692,201.5687213,Inf,0.307194942,0.236936728,NA,NA,Inf,18.12562633,201.5687213,Inf,72.30467657,15.17424055,0.314366589,0.314412733,0.307194942,0.236936728,NA,NA,0.479948882,0.479948882,4.180164716,0.774762521,0.774762521,2.186941431,0.870522104,12.89653284,1.503276007,10.6933201,Inf,4.914766921,NA,NA,NA,NA,0.721846332,2.609170796,7.146811277,6.536570151,1.169105232,4.298498818,10.59261077,3.305070218,3.707001353,0.278311637,0.811720711,NA,NA,0.581209185,2.426784203,2.639836904,TEMECULA C NR AGUANGA CA,33.45919759,-116.9236357,342.2,CA,Non-ref,4.5,granitic,granitic,Bouldery and sandy colluvium on granitic rocks,105.7,1.81,0,0,3.55,14.57,1.56,0,0,0.2,1119.265,17.0298,0.1,6.63,11.08,22.22,66.7,8,Southern California Mountains
11042631,1.915688706,0.979004766,1.118267832,1.398274918,1.197341599,16.47571471,22.80926442,5.36969383,8.357226328,10.99990187,30.84420586,34.70527305,20.82237427,15.0830397,14.73250089,18.93266542,21.25539383,14.26630943,7.193889046,10.29959417,2.019246728,4.709594374,4.002166455,0.280383458,0.40799503,0.642698964,0.405054761,4.349538254,14.12454596,5.44069337,2.815380623,Inf,15.86190905,196.2546451,Inf,65.66183551,0.459418112,5.606060419,5.630557329,4.349538254,39.13692942,5.468888988,2.815380623,0.348350399,0.348350399,1.546740339,NA,NA,1.893498809,Inf,11.38430674,0.300967882,8.979531875,0.776926972,14.9720737,5.480484859,5.760055838,2.454602743,39.52678489,0.338712755,2.707578862,3.014765094,3.073746869,1.222775435,0.322113242,NA,NA,0.248542802,1.512925538,1.010806624,2.443238193,0.560235646,0.779778427,0.986107107,2.837885431,PECHANGA C NR TEMECULA CA,33.46416667,-117.1238889,35.2,CA,Non-ref,0.4,granitic,granitic,Bouldery and sandy colluvium on granitic rocks,118.6,0.36,0,0,5.67,1.14,0.89,0,0,0.93,572.3132,16.76726,0.13,2.02,20.5,35.31,44.18,6,Southern and Central California Chaparral and Oak Woodlands
11042800,1.739984799,0.852489388,1.007265952,1.305519836,1.136913413,17.11879205,24.91748849,5.434665603,8.728009124,11.4547769,30.74811366,34.82142869,19.50125234,14.70103368,14.78398671,18.88729348,21.11850392,13.71529402,5.976790888,10.68987523,2.121001476,4.59276284,3.77312421,0.657942611,0.854217672,1.677664399,1.275677914,6.374672185,4.1291347,1.690321904,2.852646591,Inf,15.86190905,204.6677621,Inf,65.75866756,1.549788496,4.31548394,4.271767941,6.374672185,4.224719455,1.691422849,2.852646591,0.678618972,0.678618972,3.178494804,NA,NA,1.333816682,1.33630621,9.227521943,1.525908651,11.19315266,0.719320237,5.782835898,0.499203156,3.021577279,0.756126872,5.696149352,0.601113937,2.87775972,3.859261662,4.065453115,1.077758066,1.180121702,0.951427578,5.480484859,1.776090881,1.121219059,1.592995632,1.806548497,1.317465098,1.249496944,1.877088181,3.270951675,WARM SPRINGS C NR MURRIETA CA,33.53224867,-117.1769771,148.5,CA,Non-ref,0,granitic,granitic,Bouldery and sandy colluvium on granitic rocks,123.3,1.98,1,39.6,23.63,0.02,2.57,11.41,0,6.58,484.0795,7.987615,0.13,2.7,18.97,36.43,44.59,6,Southern and Central California Chaparral and Oak Woodlands
11042900,1.826696227,0.993542603,1.064375601,1.341964047,1.173475739,17.38108853,24.88366184,5.441825989,8.927680307,11.60885854,30.02855879,33.99126723,18.80359569,14.05509841,14.11089288,17.68956886,20.15077474,12.97362044,5.20823676,9.483456057,1.939505679,4.63108218,3.767493081,0.605911341,0.859933873,1.25108624,0.754996163,39.41530956,10.63846054,3.681197643,3.288392852,Inf,11.29354576,204.6677621,Inf,46.49564292,1.114689186,7.293430199,7.553146075,39.41530956,20.20844601,3.687661495,3.288392852,0.682569792,0.682569792,3.116948549,NA,NA,1.713300496,Inf,29.212463,0.967168488,65.26394252,Inf,11.31992519,1.926298509,4.945431643,0.489282287,7.55489017,0.565656039,2.988026887,3.762040224,4.242046786,2.258607196,0.692636007,0.57387801,0.347078429,0.532152084,2.482073632,1.311635824,3.084167258,0.258936278,0.707391437,1.332836135,2.780025156,SANTA GERTRUDIS C NR TEMECULA CA,33.52447127,-117.1647544,227.1,CA,Non-ref,0.2,granitic,granitic,Bouldery and sandy colluvium on granitic rocks,123.3,2.2,0,0,15.83,0.05,3.64,1.76,0,2.9,611.13,8.41249,0.12,2.76,18.12,34.83,47.04,6,Southern and Central California Chaparral and Oak Woodlands
11043000,1.779240557,0.932296627,1.049906674,1.342864756,1.167084496,17.03501509,24.41423067,5.421664004,8.771970944,11.49598203,30.48329244,34.14410506,19.44699239,14.62747042,14.65748266,18.88249988,21.20288102,13.91699184,6.202838186,10.49710014,1.998444623,4.585674842,3.601765471,5.954291787,4.272825544,7.492077811,15.27445931,0.305198763,0.423154221,0.365824008,0.275258989,Inf,Inf,203.5387643,Inf,823.6909031,11.03420387,0.589890039,0.58984892,0.305198763,0.423154221,0.365901841,0.275258989,0.73846729,0.73846729,3.418770611,0.460205785,0.460205785,1.289869161,0.881857645,1.366767345,1.346143473,2.256063043,0.972957109,3.181837988,0.825090004,1.460207442,0.615003548,3.782051251,0.650789842,2.534232478,3.991535469,3.241102788,0.962025602,1.75891573,4.191687254,1.296984696,1.464505195,0.643545931,1.299836619,NA,NA,1.512124943,3.072096104,3.467412309,MURRIETA C A TEMECULA CA,33.47975066,-117.1439203,572.5,CA,Non-ref,0.1,granitic,granitic,Bouldery and sandy colluvium on granitic rocks,123.3,1.82,2,39.6,29.59,0.23,2.49,3.68,0,8.22,520.6351,8.298669,0.13,2.65,18.48,35.38,46.14,6,Southern and Central California Chaparral and Oak Woodlands
11046000,1.918475398,1.089244549,1.113007292,1.382719967,1.205362364,17.74986518,25.97746429,5.455187014,9.182453293,11.9874134,30.21016027,34.43266795,19.62212101,14.0735454,14.25325846,17.99713719,20.67721233,13.32386542,5.949918958,9.397551506,2.044694887,4.729647793,3.748982757,1.4158135,1.242633199,5.708587281,15.86858198,1.192543786,1.35301233,0.401428455,0.2853272,Inf,16.98234786,205.140983,Inf,67.88277506,4.493694471,1.630960079,1.634691491,1.192543786,1.37024563,0.400999501,0.2853272,0.622075962,0.622075962,3.711546798,0.176776695,0.176776695,1.558165196,0.589874282,1.898140777,1.249935689,4.517457058,0.383310771,2.230566941,Inf,0.991631291,6.810052246,14.64161233,0.71736412,2.585629787,4.752284379,6.995483333,1.427267011,1.984735977,4.031345248,1.195674726,1.582589952,1.64867923,1.515742404,NA,NA,1.364966571,6.608999235,1.913194845,SANTA MARGARITA R A YSIDORA CA,33.3111436,-117.3472604,1912.2,CA,Non-ref,1.5,granitic,granitic,Bouldery and sandy colluvium on granitic rocks,115.6,0.96,2,39.6,15.06,4.27,4.29,1.26,0,3.66,700.9952,12.54527,0.11,4.21,15.61,30.23,54.16,6,Southern and Central California Chaparral and Oak Woodlands
